ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,363,90.48473967684019,0.13102775203407568,0.17799898213318385,54.21348314606742,0.004045313042888609,0.004226551062317364,0.9571191695648451
