ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,345,85.54254982600443,0.10511696848531969,0.12926693565184888,32.34421364985163,0.0017158528935957951,0.0026619957601548496,0.6445738641957803
