ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,255,63.879283244262815,0.1046382863580944,0.11484436968790294,47.03557312252965,0.002887706746588281,0.0038593526034908835,0.7482360497396056
