ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,415,101.17563234770209,0.16637010099083235,0.1508450771093806,40.96045197740113,0.0074353122527772595,0.008249569712454762,0.9012969781383653
