ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,288,75.28792365909838,0.0813094152963003,0.09930680795022576,36.140350877192986,0.0020314296331731467,0.0009707181015228444,2.0927080992785423
