ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,391,92.09809264305171,0.2404435216571928,0.32132134003335566,83.97626112759644,0.007670020045740197,0.015684588015359865,0.4890163540304005
