ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,355,90.29599913260328,0.1483323154412683,0.19627583957867165,48.26589595375722,0.004156404801516007,0.00487721475823301,0.8522086903185399
