ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,519,104.31197388764814,0.17810181889962468,0.2389669391773722,56.83168316831683,0.009915719396212195,0.009968012818987213,0.9947538768534276
