ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,771,85.83033755077267,0.1720215779346915,0.1981717911901922,41.96078431372549,0.0114926846959625,0.0066479484346082,1.72875659446052
