ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,1186,119.32369845432726,0.12411923144265989,0.16343400551079545,55.61797752808989,0.0019187465729617636,0.00349384266359836,0.5491794444417306
