ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,548,106.76261345980865,0.062093777226616666,0.0806782368458353,29.097605893186003,0.0004010666101534788,0.0006817323596159191,0.5883050796934967
