ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,616,145.811863391252,0.09875660472569431,0.1427384282289808,70.7509881422925,0.0017210974368946667,0.002900181148285151,0.5934448053054668
