ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,468,111.50442477876094,0.1947811095705316,0.1843196870025157,61.575178997613364,0.006869354292820434,0.00684832417341412,1.0030708416940826
