ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,593,135.47415955845443,0.1341246008837926,0.18422246767062259,74.16481069042317,0.0023334297897405583,0.004284354587394938,0.5446397449468295
