ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,580,127.84272051009542,0.12762462736956995,0.16285058335787242,57.99999999999999,0.0016481238540359626,0.00350119772397999,0.47073144219985846
