ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,451,90.40887158215523,0.12676848987546635,0.16964954603083535,52.02702702702703,0.0029662800124911452,0.0036508610145161166,0.8124877941660824
