ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,438,86.77623261694058,0.1125624785660942,0.1307944363474198,35.981308411214954,0.0014974426384704,0.002258960684436,0.6628900842708995
