ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,422,83.25913481730366,0.12416864279516489,0.10534127387013444,49.029126213592235,0.003407439498783464,0.002708276621956883,1.258157852546612
