ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,338,83.16078597084301,0.1791798166383001,0.23270037565892396,72.47706422018348,0.004932652750270396,0.009782703981064773,0.5042218143182039
