ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,412,99.54633830200905,0.18017527661564672,0.20288792903804687,58.485639686684074,0.005786950868730476,0.006609196286852157,0.8755907099086474
