ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,359,89.43632567849687,0.05302058144808016,0.050157756746068094,16.853932584269664,0.0005483070516666484,0.0003963115386690929,1.3835253283515088
