ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,490,97.57256832456287,0.13271798554613481,0.1963647127627829,36.40167364016737,0.003325133900124156,0.007361265274478764,0.4517068433401351
