ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,468,91.48119723714504,0.182703352714577,0.22434196251147073,67.71300448430493,0.008045548526989897,0.008132650040130585,0.9892898977933534
