ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,477,95.42023150478107,0.06863459265259583,0.06750812338559176,27.906976744186046,0.001177776258543828,0.0008538580410867383,1.3793583966777738
