ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,434,85.3730837638689,0.177323227365427,0.2366734455089291,52.50596658711218,0.00575739895587532,0.00497917977754551,1.156294653557063
