ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,438,86.77623261694058,0.11256247856609423,0.13079443634741986,35.981308411214954,0.0014974426384704532,0.002258960684436037,0.6628900842708995
