ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,572,95.0095126591541,0.23202074107657703,0.3214172176125253,82.77777777777777,0.007785186427213312,0.015788318056963863,0.4930978967566115
