ok,n_beats,mean_HR_bpm,SDNN_s,RMSSD_s,pNN50_percent,LF_power,HF_power,LF_HF_ratio
True,444,87.40177439797209,0.1238847894258933,0.1185363745566027,27.906976744186046,0.0023798478674727,0.0020385445350788,1.1674250066754963
